airbnb_listing_id,occ,adr,rev,n,number_of_reviews,star_rating,number_of_bedrooms,number_of_guests,listing_type,is_professional,picture_count,cleaning_fee,min_nights,suburb,latitude,longitude,rb
734991572208138176,0.2868643546444113,257.11647275093173,8178.093060915241,105,40.0,4.949999809265137,1.0,3.0,apartamento,False,8.0,80.0,0.0,Centro,-27.0939,-48.61322,30+
735732850757918650,0.9513993586194428,1332.7305359947813,133539.1733518286,105,15.0,4.730000019073486,3.0,6.0,apartamento,True,43.0,200.0,0.0,Meia Praia,-27.124357223510746,-48.60388946533203,11-30
739015384619300207,0.7560595763635635,1627.5450944708318,131298.86051815428,105,45.0,4.869999885559082,4.0,12.0,apartamento,True,66.0,300.0,0.0,Meia Praia,-27.12201,-48.60579,30+
739663897909156017,0.49078474555667884,724.1080396487397,38700.91365263979,105,14.0,4.929999828338623,2.0,5.0,apartamento,False,8.0,0.0,0.0,Meia Praia,-27.134,-48.59944,11-30
742262889162653132,0.7542984059472096,183.04360614547713,14734.10710230238,105,14.0,4.710000038146973,1.0,2.0,casa,False,35.0,100.0,0.0,Sertaozinho,-27.0809402466,-48.6135787964,11-30
744210382596366805,0.8947398175530679,559.2818527416582,52894.3144137356,105,7.0,5.0,3.0,6.0,apartamento,False,18.0,250.0,0.0,Meia Praia,-27.1356169252,-48.6014012963,3-10
745632820094188215,0.9879109800136999,649.9188330643066,67466.7610066507,105,7.0,5.0,3.0,8.0,apartamento,False,44.0,400.0,0.0,Meia Praia,-27.12774,-48.60623,3-10
746451645715267085,0.20538856711019235,1005.0056204141986,23063.32129330366,105,7.0,5.0,3.0,9.0,apartamento,False,20.0,400.0,0.0,Meia Praia,-27.1308307648,-48.6016616821,3-10
748336742434217963,0.929416286412893,529.4822040706875,51900.47545118894,105,45.0,4.869999885559082,2.0,6.0,apartamento,False,25.0,200.0,0.0,Meia Praia,-27.1281795502,-48.6033706665,30+
753461577197808016,0.567094918822028,848.8598323660441,52098.03787974433,105,16.0,5.0,3.0,6.0,apartamento,False,21.0,300.0,0.0,Meia Praia,-27.141,-48.58987,11-30
753566944813003124,0.6123162943882355,577.0791114828679,38106.69347700793,105,15.0,4.929999828338623,1.0,3.0,apartamento,False,37.0,200.0,0.0,Centro,-27.1009998322,-48.6139984131,11-30
754141022905987471,0.5002148181084021,770.4564989055564,41936.41597931861,105,15.0,4.929999828338623,3.0,8.0,apartamento,False,17.0,250.0,0.0,Meia Praia,-27.1267204285,-48.6050186157,11-30
754375397775403281,0.17058755303816228,857.4578962513528,16397.570626753448,105,8.0,5.0,3.0,6.0,apartamento,False,25.0,250.0,0.0,Meia Praia,-27.12255,-48.60682,3-10
754796838418506202,0.7422349574044765,589.74131683108,46752.14876668186,105,12.0,5.0,3.0,9.0,apartamento,False,35.0,350.0,0.0,Meia Praia,-27.12502,-48.60405,11-30
756997201912524343,0.17058755303816234,939.3419437331031,17963.477778179156,105,6.0,5.0,3.0,8.0,apartamento,False,14.0,300.0,0.0,Meia Praia,-27.12545,-48.60509,3-10
758758164947604865,0.3908067145889049,162.55089560371914,6977.565447373636,105,14.0,4.860000133514404,1.0,2.0,outros,False,7.0,100.0,0.0,Meia Praia,-27.1369991302,-48.6030006409,11-30
760805979001764233,0.9928559528006822,457.215842213406,47685.660831241155,105,9.0,4.78000020980835,3.0,9.0,casa,False,19.0,280.0,0.0,Meia Praia,-27.14200019836425,-48.595001220703125,3-10
762112217871324562,0.87652492147347,618.276731271836,57351.79183563476,105,40.0,4.929999828338623,3.0,7.0,apartamento,False,45.0,200.0,0.0,Meia Praia,-27.1306991577,-48.6009597778,30+
762192750283483456,0.574233415392728,377.50956061116784,23447.694599145445,105,14.0,4.929999828338623,2.0,4.0,apartamento,False,15.0,120.0,0.0,Meia Praia,-27.1245994568,-48.6078186035,11-30
762916089194134311,0.039465223462949894,1016.5163118047573,4553.5584123402705,105,3.0,5.0,2.0,5.0,apartamento,False,6.0,170.0,0.0,Centro,-27.09348,-48.61434,3-10
766052072199682693,0.8577457708953792,678.0974715136665,61629.79293784533,105,23.0,4.78000020980835,1.0,6.0,apartamento,False,18.0,200.0,0.0,Meia Praia,-27.1219997406,-48.6059989929,11-30
766156195693050227,0.7913990764733042,1935.6856295892528,163052.54349463366,105,16.0,4.940000057220459,5.0,16.0,apartamento,True,42.0,550.0,0.0,Meia Praia,-27.1284599304,-48.6026802063,11-30
766788707373767791,0.9493478874839156,564.9220630002349,56490.27124274434,105,23.0,4.909999847412109,3.0,8.0,apartamento,False,12.0,150.0,0.0,Meia Praia,-27.1329994202,-48.5979995728,11-30
767407262472265686,0.6531789108429817,814.3589902925247,57185.185384208344,105,16.0,5.0,3.0,8.0,apartamento,False,25.0,300.0,0.0,Meia Praia,-27.1196498871,-48.6062393188,11-30
768032727158094436,0.9771409027925305,1372.4170343640194,141008.83922824258,105,5.0,5.0,3.0,7.0,apartamento,,28.0,0.0,0.0,Meia Praia,-27.1170005798,-48.6069984436,3-10
769009482417170004,0.8003008662124199,610.6172491758824,51981.93557280036,105,17.0,4.940000057220459,1.0,4.0,apartamento,False,13.0,250.0,0.0,Morretes,-27.1159992218,-48.6090011597,11-30
769461318721075633,0.9231021936612489,575.0561751525036,56007.38077022126,105,9.0,5.0,2.0,10.0,casa,False,24.0,300.0,0.0,Meia Praia,-27.137818,-48.600387,3-10
769616108652112172,0.9380009018038087,424.0052987734325,41922.44491979051,105,14.0,5.0,2.0,6.0,apartamento,False,22.0,280.0,0.0,Meia Praia,-27.1236896515,-48.6049194336,11-30
770131545986036241,0.597727691097905,1008.4861665461247,65081.1743955044,105,36.0,4.920000076293945,3.0,8.0,apartamento,False,17.0,300.0,0.0,Meia Praia,-27.131439209,-48.602519989,30+
771111761043546355,0.6194281960088348,620.9528203035339,41457.3409045377,105,18.0,4.940000057220459,2.0,6.0,apartamento,False,21.0,150.0,0.0,Centro,-27.09696,-48.61464,11-30
771134836709283777,0.9819827604964988,379.40310607326404,39163.1080911825,105,10.0,4.199999809265137,3.0,8.0,apartamento,False,16.0,250.0,0.0,Meia Praia,-27.13671,-48.59669,3-10
772261416620745030,0.5176037598740509,867.3574984288105,48782.04953479057,105,10.0,5.0,3.0,6.0,apartamento,False,19.0,300.0,0.0,Meia Praia,-27.1314907074,-48.6008911133,3-10
772706520794806760,0.9896311521425124,395.331378011077,41105.63781191041,105,19.0,5.0,1.0,4.0,casa,False,15.0,50.0,0.0,Varzea,-27.0970001221,-48.6279983521,11-30
778933432062496662,0.6780563018779495,1035.4084086561284,75336.38887485373,105,15.0,5.0,3.0,6.0,apartamento,False,15.0,300.0,0.0,Meia Praia,-27.1299991608,-48.6030006409,11-30
779104726998664227,0.9147403833368627,453.9125476224329,43831.73539529323,105,16.0,4.940000057220459,2.0,6.0,apartamento,False,11.0,250.0,0.0,Meia Praia,-27.1359996796,-48.5950012207,11-30
780376166619260652,0.8765362103714003,555.3183877077936,51512.35597654735,105,5.0,5.0,3.0,6.0,apartamento,False,18.0,250.0,0.0,Meia Praia,-27.12725,-48.60352,3-10
780872235421635957,0.8765362103714003,540.170948985521,50107.25167446322,105,7.0,5.0,2.0,7.0,apartamento,False,16.0,180.0,0.0,Meia Praia,-27.1318,-48.60299,3-10
781223884036842600,0.7318578734260816,394.63540796083714,30870.529310972466,105,26.0,4.650000095367432,2.0,5.0,apartamento,False,21.0,250.0,0.0,Meia Praia,-27.13019,-48.59945,11-30
782548209247570691,0.8849680753693157,781.237226069683,73125.5951966866,105,32.0,4.940000057220459,3.0,8.0,apartamento,False,14.0,300.0,0.0,Meia Praia,-27.13207,-48.60261,30+
782734966853311782,0.5261365797751548,778.7088745165717,44487.21516478279,105,9.0,5.0,3.0,8.0,apartamento,False,19.0,350.0,0.0,Meia Praia,-27.13400077819824,-48.60200119018555,3-10
783879004243392314,0.5591365501312919,709.3723797334537,42953.365916680494,105,30.0,4.670000076293945,3.0,6.0,apartamento,False,19.0,250.0,0.0,Meia Praia,-27.125,-48.6030006409,11-30
784598714032826222,0.4519345421722234,1223.949399830582,60434.887570902196,105,15.0,4.869999885559082,4.0,12.0,apartamento,False,15.0,300.0,0.0,Meia Praia,-27.1319999695,-48.6020011902,11-30
784836681288428817,0.6169528299722155,385.5719976536512,25644.37465587569,105,13.0,4.769999980926514,2.0,5.0,apartamento,False,15.0,200.0,0.0,Casa Branca,-27.09131,-48.61837,11-30
785658004981722606,0.5345582909256101,680.7264688630052,39484.97938673114,105,10.0,5.0,2.0,6.0,apartamento,False,20.0,200.0,0.0,Tabuleiro dos Oliveiras,-27.1140003204,-48.6119995117,3-10
786307999394390316,0.8174773149556828,641.9432960481657,55755.92846393896,105,14.0,4.860000133514404,2.0,6.0,apartamento,False,27.0,300.0,0.0,Meia Praia,-27.1329994202,-48.5979995728,11-30
786807324710664147,0.9120079047076983,1235.1059141021926,118931.7878093803,105,13.0,4.849999904632568,4.0,8.0,apartamento,True,48.0,200.0,0.0,Meia Praia,-27.1359996796,-48.5979995728,11-30
787195284335262595,0.8207187147121535,629.883954067174,54913.311343884365,105,11.0,5.0,3.0,7.0,apartamento,False,18.0,300.0,0.0,Meia Praia,-27.1340007782,-48.5970001221,11-30
787606557854537606,0.6094279348937508,606.4553414286586,39866.520189276525,105,11.0,4.639999866485596,2.0,6.0,apartamento,False,35.0,200.0,0.0,Meia Praia,-27.1329994202,-48.5989990234,11-30
787847078680683474,0.8389261823360563,399.6996718108092,35574.99912933057,105,6.0,5.0,2.0,6.0,apartamento,False,26.0,300.0,0.0,Tabuleiro dos Oliveiras,-27.1060009003,-48.6160011292,3-10
790006111813482352,0.5641451193422251,441.0984049040327,26937.536548701642,105,8.0,5.0,2.0,6.0,apartamento,False,10.0,180.0,0.0,Meia Praia,-27.13206,-48.60513,3-10
790431243381422888,0.07370616704781632,953.2636462348615,7949.612168727933,105,7.0,5.0,3.0,8.0,apartamento,False,16.0,300.0,0.0,Meia Praia,-27.13396,-48.59889,3-10
790518755885066166,0.9087751634211989,915.2569957745283,87838.58532758092,105,6.0,5.0,3.0,6.0,apartamento,False,30.0,0.0,0.0,Centro,-27.0949993134,-48.6139984131,3-10
790752171303746450,0.4173177775415248,681.9331915014724,31185.462687674517,105,10.0,5.0,2.0,6.0,apartamento,False,16.0,250.0,0.0,Meia Praia,-27.131479263305664,-48.60348892211914,3-10
791313913845076166,0.8197521757553693,918.0866573650604,79949.83810676588,105,6.0,5.0,4.0,8.0,apartamento,False,18.0,300.0,0.0,Meia Praia,-27.1240005493,-48.6040000916,3-10
792096103347120988,0.8984239604837165,472.5039890065819,44860.502502916046,105,15.0,5.0,2.0,6.0,apartamento,False,18.0,250.0,0.0,Tabuleiro dos Oliveiras,-27.1060009003,-48.6150016785,11-30
792184367926408145,0.9280844170716495,437.4905496344783,42825.53700838041,105,23.0,5.0,2.0,6.0,apartamento,False,24.0,230.0,0.0,Meia Praia,-27.1229991913,-48.6049995422,11-30
794707921952592251,0.8395023566252048,168.39004990177045,14997.154128051943,105,25.0,5.0,1.0,2.0,outros,False,11.0,5.0,0.0,Meia Praia,-27.13487,-48.6051,11-30
794710559970994170,0.8651038936651488,548.2067789889294,50227.35436477273,105,11.0,5.0,2.0,4.0,apartamento,False,12.0,10.0,0.0,Meia Praia,-27.13371,-48.60694,11-30
794996321339600522,0.9428508979705441,436.0796958825429,43325.86147277675,105,8.0,5.0,2.0,6.0,apartamento,False,26.0,250.0,0.0,Meia Praia,-27.13696,-48.59683,3-10
795495744056169046,0.8417660224962297,939.2698541367756,83866.0420446436,105,39.0,4.949999809265137,3.0,8.0,apartamento,False,29.0,450.0,0.0,Meia Praia,-27.121000289916992,-48.60699844360352,30+
795757968903961791,0.4641194570594351,365.23577140685455,18501.30108857645,105,12.0,4.670000076293945,2.0,3.0,apartamento,False,9.0,0.0,0.0,Casa Branca,-27.0900001526,-48.6180000305,11-30
796481545034280714,0.6332885347069388,669.2949875550314,45636.23267085261,105,9.0,5.0,2.0,4.0,apartamento,False,15.0,290.0,0.0,Centro,-27.097000122070312,-48.61399841308594,3-10
797261187302809924,0.6658487444121028,578.3340952508942,41359.639616726236,105,15.0,5.0,2.0,5.0,apartamento,False,41.0,250.0,0.0,Centro,-27.09499931335449,-48.61299896240234,11-30
798475021925579344,0.9071194269598304,351.07911441530007,33635.80292357586,105,20.0,4.900000095367432,2.0,5.0,apartamento,False,25.0,100.0,0.0,Morretes,-27.12377,-48.61239,11-30
798609957167332367,0.49078474555667884,689.0910882884873,36829.38628825753,105,5.0,5.0,2.0,6.0,apartamento,False,10.0,250.0,0.0,Meia Praia,-27.1280002594,-48.6049995422,3-10
798631136594423222,0.7542984059472096,1152.5084273704542,92771.24157883048,105,4.0,4.75,4.0,10.0,apartamento,False,21.0,300.0,0.0,Tabuleiro dos Oliveiras,-27.1148,-48.61015,3-10
799251513158018593,0.8577457708953792,596.8706598941924,54247.38584829364,105,26.0,4.960000038146973,3.0,6.0,apartamento,False,33.0,250.0,0.0,Morretes,-27.1149997711,-48.6090011597,11-30
800942299109284552,0.8808196376016088,349.64276786867924,32582.81880630113,105,22.0,4.860000133514404,2.0,5.0,apartamento,False,24.0,100.0,0.0,Morretes,-27.1229991913,-48.611000061,11-30
801271167231006592,0.9562993731459645,308.29429745260865,31040.502145370447,105,17.0,4.940000057220459,2.0,6.0,apartamento,False,16.0,300.0,0.0,Meia Praia,-27.141000747680664,-48.59600067138672,11-30
801611117719633492,0.7966613742898646,490.32386647122183,41561.950952051615,105,9.0,5.0,2.0,6.0,apartamento,False,26.0,250.0,0.0,Meia Praia,-27.13800048828125,-48.59299850463867,3-10
802047490248101970,0.9524049663409146,307.11278076497683,30803.17410767566,105,22.0,5.0,2.0,6.0,apartamento,False,19.0,300.0,0.0,Meia Praia,-27.14005,-48.59588,11-30
802357806571870530,0.9166683144613448,780.2822424086588,75496.81871860973,105,23.0,4.909999847412109,3.0,6.0,apartamento,False,100.0,150.0,0.0,Meia Praia,-27.13975,-48.5954,11-30
802922826036667371,0.6265593944678008,1235.3804975529072,83382.9068950861,105,15.0,5.0,3.0,8.0,apartamento,False,19.0,300.0,0.0,Meia Praia,-27.13284,-48.59791,11-30
803403468437987911,0.464119457059435,382.86009712817116,19394.07496830136,105,21.0,5.0,1.0,2.0,casa,False,18.0,44.0,0.0,Morretes,-27.12800025939941,-48.617000579833984,11-30
805381324514930766,0.9405685406896237,809.953967200078,80288.25129936532,105,59.0,4.980000019073486,3.0,8.0,apartamento,False,46.0,380.0,0.0,Meia Praia,-27.121999740600582,-48.60599899291992,30+
805726391815686158,0.878690970448703,433.62357422229667,40316.88257448118,105,6.0,5.0,2.0,5.0,apartamento,False,9.0,200.0,0.0,Tabuleiro dos Oliveiras,-27.1047,-48.61687,3-10
806702099486447309,0.7773576250295698,647.7236351147524,53645.35051451548,105,9.0,5.0,3.0,8.0,apartamento,False,25.0,300.0,0.0,Meia Praia,-27.13599967956543,-48.595001220703125,3-10
807400945391416643,0.9590926908354137,702.0100828336341,70875.64472083218,105,39.0,4.900000095367432,4.0,12.0,apartamento,False,64.0,250.0,0.0,Centro,-27.0949993134,-48.6129989624,30+
807898347637042057,0.9806104394146455,480.22585047298526,49505.2712070681,105,11.0,5.0,3.0,7.0,apartamento,False,16.0,250.0,0.0,Morretes,-27.11599922180176,-48.60900115966797,11-30
809946874989632205,0.5207216675649113,411.5410946660442,23279.437537921538,105,24.0,5.0,1.0,2.0,casa,False,25.0,150.0,0.0,Sertao do Trombudo,-27.12912,-48.64156,11-30
811053746893495263,0.7966613742898646,436.79976796009674,37025.01912150054,105,8.0,5.0,3.0,8.0,apartamento,False,22.0,300.0,0.0,Meia Praia,-27.13011,-48.60021,3-10
812231708820863156,0.8849680753693157,698.5113263913317,65382.26135352789,105,19.0,4.789999961853027,4.0,8.0,apartamento,False,27.0,348.0,0.0,Meia Praia,-27.138999938964844,-48.59099960327149,11-30
813090046454458015,0.3543690366199206,409.3009120630511,15983.13402576135,105,47.0,5.0,1.0,2.0,casa,False,19.0,150.0,0.0,Sertao do Trombudo,-27.13191,-48.64368,30+
815806026505024003,0.9370074565489293,890.8549644963445,87993.28969433346,105,7.0,5.0,3.0,9.0,apartamento,False,18.0,250.0,0.0,Meia Praia,-27.126489639282227,-48.60377883911133,3-10
816613605644920543,0.2657255864419633,2015.9180219743878,59512.445417986775,105,5.0,5.0,4.0,12.0,casa,False,32.0,0.0,0.0,Centro,-27.09456,-48.61248,3-10
821574780923920105,0.9036838081391697,711.7729000772539,67949.60512983496,105,6.0,5.0,3.0,6.0,apartamento,False,17.0,300.0,0.0,Meia Praia,-27.13653,-48.59887,3-10
821920276390293366,0.8984239604837165,616.844598163758,58564.49740882513,105,19.0,5.0,3.0,8.0,apartamento,False,16.0,250.0,0.0,Meia Praia,-27.12813,-48.60358,11-30
822365439954007216,0.6720096971976678,733.6054818295595,52924.98537196447,105,15.0,4.869999885559082,3.0,8.0,apartamento,False,20.0,350.0,0.0,Meia Praia,-27.13599967956543,-48.5989990234375,11-30
826063757882656916,0.5261365797751547,638.3157299356664,36466.631047889845,105,45.0,5.0,1.0,4.0,apartamento,False,36.0,200.0,0.0,Meia Praia,-27.12700080871582,-48.604000091552734,30+
826617189908528565,0.8577457708953792,503.9331927794985,45800.64021796289,105,106.0,4.980000019073486,1.0,4.0,apartamento,False,23.0,150.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,30+
828036946101813387,0.9731343938631396,365.9837878841373,37458.12872886393,105,12.0,5.0,2.0,6.0,apartamento,False,18.0,260.0,0.0,Morretes,-27.11762237548828,-48.609676361083984,11-30
831740758559247685,0.9332952443589684,874.8478224986524,86090.20520023155,105,21.0,5.0,3.0,5.0,apartamento,False,30.0,350.0,0.0,Meia Praia,-27.128999710083008,-48.59999847412109,11-30
832123000813215722,0.42684644195113897,538.6077680047889,25172.639837719857,105,13.0,4.849999904632568,0.0,4.0,apartamento,False,10.0,120.0,0.0,Meia Praia,-27.12700080871582,-48.60499954223633,11-30
834645644371228115,0.9294174893506099,281.5916178039074,27601.97892815573,105,14.0,4.929999828338623,1.0,2.0,outros,False,10.0,70.0,0.0,Centro,-27.099000930786133,-48.6150016784668,11-30
836385234465202348,0.9280844170716495,1019.114266677508,99760.1337442159,105,16.0,5.0,3.0,7.0,apartamento,True,24.0,380.0,0.0,Meia Praia,-27.12657,-48.60356,11-30
836415940545761422,0.6978092625952179,533.29953501045,39875.15388080407,105,14.0,4.929999828338623,1.0,4.0,apartamento,False,18.0,200.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,11-30
837646263953285868,0.7813712499336893,501.8278878053094,41764.95911331839,105,24.0,5.0,2.0,7.0,apartamento,False,46.0,250.0,0.0,Meia Praia,-27.1264,-48.60495,11-30
837846012155525926,0.8735482489270449,437.04140925605856,40410.52878905031,105,10.0,4.599999904632568,3.0,9.0,apartamento,False,22.0,350.0,0.0,Meia Praia,-27.121000289916992,-48.608001708984375,3-10
839184834439414765,0.9106807328796647,181.2906499041006,17433.071297528935,105,37.0,5.0,1.0,2.0,outros,False,16.0,5.0,0.0,Meia Praia,-27.13449,-48.60569,30+
840525492567265584,0.9280844170716495,1310.8814054148465,128320.94359088514,105,24.0,4.960000038146973,4.0,11.0,casa,False,54.0,200.0,0.0,Centro,-27.0944900513,-48.6129188538,11-30
841394344184198064,0.9483014700668305,695.1839191883952,69443.97884096792,105,39.0,4.900000095367432,3.0,8.0,apartamento,False,31.0,290.0,0.0,Centro,-27.1019992828,-48.6150016785,30+
844864653127085626,0.6123162943882355,1090.6737761765432,72021.27133898894,105,15.0,5.0,3.0,8.0,apartamento,False,39.0,370.0,0.0,Meia Praia,-27.13517,-48.59393,11-30
850675824952359571,0.5902509649708411,802.7148526453911,51183.964762866635,105,27.0,4.699999809265137,3.0,8.0,apartamento,True,30.0,200.0,0.0,Meia Praia,-27.1299991608,-48.6030006409,11-30
850931966820064700,0.8869894212288661,864.1694397030933,81062.26187747464,105,18.0,5.0,3.0,7.0,apartamento,False,26.0,300.0,0.0,Meia Praia,-27.1329994202,-48.5970001221,11-30
856482117556875618,0.9817463193227568,452.8602462920677,46735.00111155673,105,26.0,4.960000038146973,2.0,6.0,apartamento,False,26.0,250.0,0.0,Meia Praia,-27.125,-48.6040000916,11-30
859653300578357102,0.7690894867653032,711.246742414903,58313.64039116339,105,26.0,5.0,2.0,4.0,apartamento,True,47.0,250.0,0.0,Morretes,-27.1170005798,-48.6119995117,11-30
859925561562240250,0.9591873409129883,774.4289745275574,78194.37996914994,105,5.0,5.0,3.0,8.0,apartamento,False,26.0,300.0,0.0,Meia Praia,-27.1299991608,-48.5999984741,3-10
863830918159371125,0.6586235574857773,347.2992304478002,24580.94860739833,105,44.0,4.730000019073486,3.0,6.0,apartamento,True,10.0,60.0,0.0,Casa Branca,-27.0909,-48.61799,30+
869504505210568410,0.4278604509662592,1214.2991585090783,56881.91843113593,105,6.0,5.0,2.0,5.0,apartamento,False,17.0,350.0,0.0,Centro,-27.0939998627,-48.6129989624,3-10
871084107630048364,0.878690970448703,513.1254178285539,47708.700463711204,105,44.0,5.0,2.0,6.0,apartamento,False,30.0,99.0,0.0,Meia Praia,-27.1267742,-48.6054368,30+
873125740517449213,0.5826529146296933,494.11204274221734,31119.346263808737,105,19.0,4.840000152587891,2.0,5.0,apartamento,True,28.0,400.0,0.0,Morretes,-27.1270008087,-48.6230010986,11-30
873255393900331818,0.590250964970841,718.810534578777,45833.92589760707,105,20.0,4.75,3.0,6.0,apartamento,True,36.0,200.0,0.0,Meia Praia,-27.1329994202,-48.6020011902,11-30
873260132509992833,0.989155543603707,383.6954410980908,39877.7585369166,105,13.0,4.849999904632568,2.0,6.0,apartamento,False,22.0,200.0,0.0,Morretes,-27.1159992218,-48.6119995117,11-30
881204142086821328,0.810804964525292,612.9104405486028,52823.86011549993,105,43.0,4.980000019073486,3.0,7.0,apartamento,False,29.0,200.0,0.0,Meia Praia,-27.1210002899,-48.6090011597,30+
883930877150990341,0.9915658961408165,173.7347992528374,18097.694688060117,105,26.0,4.960000038146973,1.0,3.0,outros,False,19.0,30.0,0.0,Meia Praia,-27.12634,-48.60241,11-30
892662939259281401,0.9841800530112214,1257.2926808759858,130054.13971543504,105,14.0,4.789999961853027,4.0,10.0,apartamento,False,19.0,350.0,0.0,Meia Praia,-27.1299991608,-48.6030006409,11-30
892721989592935461,0.8965972401961319,424.2407708682028,40201.17562630719,105,26.0,5.0,2.0,6.0,apartamento,False,22.0,220.0,0.0,Centro,-27.1019992828,-48.6150016785,11-30
894985131313802009,0.7604888631415765,703.7444425038175,57087.86301653354,105,6.0,4.329999923706055,3.0,8.0,apartamento,True,35.0,484.0,0.0,Meia Praia,-27.1320209503,-48.600151062,3-10
897144549301156856,0.9845354011753104,849.1796126206281,87868.77417675275,105,10.0,5.0,3.0,6.0,apartamento,False,15.0,200.0,0.0,Meia Praia,-27.1299591064,-48.6005516052,3-10
900757690500508426,0.9087751634211989,690.2446045994128,66243.80898252537,105,22.0,4.949999809265137,2.0,8.0,apartamento,True,35.0,350.0,0.0,Meia Praia,-27.1420001984,-48.5880012512,11-30
902324773092897293,0.994522819030821,1010.2910483366501,105535.09853027322,105,13.0,5.0,3.0,6.0,apartamento,False,10.0,250.0,0.0,Meia Praia,-27.1259994507,-48.6030006409,11-30
904512525045117852,0.9267324243210402,576.401599110531,56346.08601306948,105,41.0,5.0,3.0,8.0,apartamento,False,19.0,180.0,0.0,Meia Praia,-27.1359996796,-48.5960006714,30+
906701409648697471,0.8577457708953792,613.9291993539088,55797.773954560456,105,26.0,4.960000038146973,2.0,6.0,apartamento,False,30.0,200.0,0.0,Meia Praia,-27.138999939,-48.591999054,11-30
910707550951342167,0.9935454453473087,796.9748530030548,83175.26268539626,105,12.0,5.0,4.0,8.0,apartamento,False,25.0,0.0,0.0,Meia Praia,-27.1259994507,-48.6049995422,11-30
910815231577364751,0.8743206531008922,510.9095157754384,47280.0195368762,105,38.0,4.96999979019165,1.0,5.0,apartamento,False,17.0,150.0,0.0,Meia Praia,-27.12800025939941,-48.60599899291992,30+
911476333007658783,0.8720773068934264,260.9355435281581,24088.81547916067,105,65.0,4.630000114440918,2.0,8.0,apartamento,False,23.0,160.0,0.0,Meia Praia,-27.1410007477,-48.5929985046,30+
912678193847993947,0.3983639835279451,306.4744538570063,13401.015598995747,105,30.0,4.800000190734863,1.0,2.0,outros,False,11.0,0.0,0.0,Meia Praia,-27.1410007477,-48.5950012207,11-30
913929715874853789,0.8073711481947545,1038.929334621121,89182.19903081526,105,27.0,4.889999866485596,4.0,9.0,apartamento,False,115.0,400.0,0.0,Meia Praia,-27.1359996796,-48.5989990234,11-30
914342944500490787,0.890701736934666,720.2328166119344,67826.77050572359,105,5.0,5.0,3.0,8.0,apartamento,False,18.0,300.0,0.0,Meia Praia,-27.1319999695,-48.5999984741,3-10
915332897455058900,0.6426180870495565,1122.4407106021274,77606.60153203983,105,32.0,4.71999979019165,3.0,6.0,apartamento,True,13.0,472.0,0.0,Meia Praia,-27.1331520081,-48.5971374512,30+
916052715744473224,0.8499760937146787,1077.038829140183,97051.73663350631,105,12.0,4.920000076293945,3.0,6.0,apartamento,False,20.0,300.0,0.0,Meia Praia,-27.1210002899,-48.608001709,11-30
923133320997277084,0.8697940030607492,431.5305360866096,39739.34389878624,105,24.0,5.0,0.0,4.0,apartamento,False,12.0,150.0,0.0,Meia Praia,-27.12641,-48.60459,11-30
929120660817262874,0.11661142514583737,750.9694579332141,9867.873458358923,105,4.0,5.0,3.0,6.0,apartamento,False,13.0,280.0,0.0,Centro,-27.0939998627,-48.6150016785,3-10
936216057908307884,0.7325537646344729,391.20106757333116,30629.443897169087,105,12.0,4.920000076293945,2.0,8.0,casa,False,39.0,195.0,0.0,Morretes,-27.121000289916992,-48.617000579833984,11-30
939218400123538892,0.933874849640932,446.322980551854,43946.476278447015,105,6.0,5.0,2.0,5.0,apartamento,False,25.0,120.0,0.0,Casa Branca,-27.091999054,-48.6189994812,3-10
939325387438995809,0.732553764634473,1476.6728377812053,115617.44480877352,105,4.0,5.0,4.0,13.0,apartamento,False,20.0,400.0,0.0,Meia Praia,-27.143999099731445,-48.5880012512207,3-10
939698664229028471,0.9493478874839156,363.92800964153577,36391.55438238546,105,20.0,4.949999809265137,2.0,6.0,apartamento,False,28.0,250.0,0.0,Morretes,-27.1175117493,-48.6109161377,11-30
942057172413556286,0.9070667850923635,112.77122386417861,10803.671602637536,105,14.0,5.0,1.0,1.0,outros,False,7.0,0.0,0.0,Meia Praia,-27.1329994202,-48.6040000916,11-30
944320965810800803,0.3394127830647508,918.2677910290336,34391.24558922708,105,8.0,5.0,3.0,7.0,apartamento,False,29.0,380.0,0.0,Meia Praia,-27.142999649,-48.5880012512,3-10
946451380352813662,0.9814501230530818,1218.6003123986836,125723.44677665415,105,5.0,5.0,3.0,6.0,apartamento,False,29.0,300.0,0.0,Meia Praia,-27.1407814026,-48.5916404724,3-10
946609581890906389,0.9608976616931538,479.53882513615446,48500.338872175176,105,33.0,4.909999847412109,3.0,7.0,apartamento,False,137.0,270.0,0.0,Meia Praia,-27.12866,-48.60328,30+
950059146531590785,0.9814486442248286,417.1614963740629,43038.6456006632,105,8.0,4.880000114440918,2.0,5.0,apartamento,False,16.0,100.0,0.0,Tabuleiro dos Oliveiras,-27.1069221497,-48.6165313721,3-10
956398979498945273,0.9332952443589684,565.456540016318,55644.27127769726,105,17.0,5.0,3.0,8.0,apartamento,False,19.0,250.0,0.0,Meia Praia,-27.12121,-48.60852,11-30
956676934234107014,0.9723844994121359,520.6462366383548,53249.12520590194,105,47.0,4.940000057220459,3.0,9.0,apartamento,False,26.0,210.0,0.0,Meia Praia,-27.1439990997,-48.5880012512,30+
