airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket
27910707,0.32736789604103983,54120.56289509696,1496.5803946906778,105,3,6,apartamento,10,4.699999809265137,False,200.0,66,0,3.0,False,True,Centro,Centro,0.1049354752815246,65,573,108367.43955640156,0.29463110643693585,3
27981528,0.855202988900498,45563.31377279688,502.72732682673904,105,3,6,apartamento,138,4.929999828338623,False,100.0,49,0,2.0,True,False,Casa Branca,Casa Branca,0.7875481353882465,80,514,91232.96926592468,0.7696826900104482,3
28071688,0.9357879473627331,70691.84221197186,716.570036154716,105,3,8,apartamento,22,4.769999980926514,False,250.0,44,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.3377101442738894,378,1684,141548.67444533834,0.8422091526264598,3
28075525,0.9590926908354138,47662.92512190411,472.09241121846884,105,2,6,apartamento,20,4.949999809265137,False,250.0,90,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2388586890351708,368,1688,95437.09231629534,0.8631834217518725,2
28155872,0.9634870079538121,48183.72456794926,475.2051954867834,105,3,6,apartamento,13,4.619999885559082,False,200.0,9,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.3732336181559818,345,1609,96479.90671938461,0.867138307158431,3
28160414,0.8360327917197049,58427.104759027185,658.5958684716887,105,3,6,apartamento,7,5.0,False,200.0,21,0,2.0,False,False,Centro,Centro,0.1479992865009013,125,463,116990.57446431382,0.7524295125477344,3
28366360,0.7011267205731663,58027.69007154901,772.5914071146369,105,3,8,apartamento,43,4.880000114440918,False,350.0,22,0,4.0,True,False,Meia Praia,Meia Praia (beach band),0.2664670954936192,400,1847,116190.81288224884,0.6310140485158496,3
28410850,0.9054366941010413,55414.87347796462,579.4134913759011,105,1,2,apartamento,62,4.849999904632568,False,0.0,63,0,1.0,False,True,Centro,Centro,0.064583743779465,182,712,110959.08155628233,0.8148930246909372,1
28429135,0.7181610400051874,34035.983061772065,442.9616821383781,105,0,8,apartamento,11,4.909999847412109,False,350.0,27,0,0.0,False,False,Meia Praia,Meia Praia (beach band),0.1978307707733994,281,1232,68151.40382664869,0.6463449360046687,0
28987242,0.9723230568506284,69508.88502956,679.6672703104548,105,4,10,apartamento,47,4.940000057220459,False,297.0,34,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0627068417959915,265,1643,139179.99913774204,0.8750907511655656,4
29008738,0.87652492147347,57311.84127046735,617.8460471719396,105,4,10,apartamento,46,5.0,False,297.0,24,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0622685462765844,258,1627,114757.44453696562,0.7888724293261231,4
29114516,0.9562993731459645,43098.22077671348,428.05157060888564,105,3,5,apartamento,33,4.909999847412109,False,200.0,21,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0868549813251264,279,1256,86297.02991193511,0.860669435831368,3
29145061,0.7486469293670882,33764.34347509296,422.4555322594399,105,2,6,apartamento,36,4.809999942779541,False,250.0,19,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.141734705428534,330,1418,67607.4906647026,0.6737822364303794,2
29302246,0.7209132956173171,31112.890462370564,403.4535328073009,105,2,5,apartamento,56,4.909999847412109,True,180.0,19,0,1.0,False,False,Casa Branca,Casa Branca,0.9022102653956612,26,571,62298.396325647525,0.6488219660555854,2
29341170,0.8874537763304096,38413.645097363435,409.3092935811027,105,2,5,apartamento,81,4.880000114440918,True,180.0,46,0,1.0,False,False,Casa Branca,Casa Branca,0.7440718426888836,81,558,76916.94506759684,0.7987083986973686,2
29739100,0.4678167350547023,38572.99516081696,755.6908744905179,105,3,7,apartamento,19,5.0,False,350.0,20,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0851506973163601,284,1568,77236.01710687108,0.42103506154923204,3
29761442,0.9926400143263878,53638.02777591893,514.3928777947622,105,3,7,apartamento,28,4.960000038146973,False,200.0,24,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2028565816733291,360,1509,107401.24311342066,0.893376012893749,3
29800671,0.8743206531008921,55061.468429172186,594.996119895673,105,3,8,apartamento,120,4.800000190734863,False,196.0,40,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.1951006665286863,371,1615,110251.44663500159,0.786888587790803,3
29870406,0.4550043111078019,39255.360762961485,789.8566882185738,105,3,11,apartamento,25,4.960000038146973,False,250.0,19,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.3139208357445562,412,1891,78602.34090673798,0.4095038799970217,3
30032994,0.8577457708953793,36139.31446742909,397.63199898003256,105,2,8,apartamento,11,5.0,False,280.0,19,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2436983508382835,465,1935,72362.97567248157,0.7719711938058413,2
30085847,0.4824144140509567,29143.35238202226,554.3561599336277,105,2,5,apartamento,34,4.880000114440918,False,290.0,52,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2068220833696399,167,692,58354.72339508546,0.434172972645861,2
30105402,0.22361494483386507,19403.052609405622,777.9364783896373,105,3,8,apartamento,12,4.75,False,350.0,27,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2827838004852989,379,1583,38851.39064305506,0.20125345035047856,3
30153564,0.8965972401961319,41799.177817572156,441.1043991305487,105,2,6,apartamento,39,4.900000095367432,False,300.0,56,0,0.0,True,False,Meia Praia,Meia Praia (beach band),0.2395793198138964,173,755,83695.91211445798,0.8069375161765187,2
30209117,0.890701736934666,45821.129640830375,486.5612945373977,105,3,9,apartamento,16,4.940000057220459,False,160.0,11,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0929120575260123,299,1371,91749.2027269468,0.8016315632411994,3
30271062,0.41666616809323354,24642.73274001981,539.6752861488859,105,2,6,apartamento,6,5.0,False,250.0,30,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.2984708519456647,445,2007,49342.97996650336,0.3749995512839102,2
30332330,0.8697940030607493,37198.87656470604,403.94353733347634,105,2,6,apartamento,57,4.670000076293945,False,150.0,48,0,1.0,False,False,Centro,Centro,0.2374811568170365,179,741,74484.57281395028,0.7828146027546744,2
30354217,0.9582147135065826,40166.64478558485,398.1857050425486,105,3,8,apartamento,36,4.559999942779541,False,200.0,29,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2898955621519232,319,1524,80427.03582781204,0.8623932421559244,3
30402651,0.7732642649216361,47940.463739196006,581.7393628587216,105,2,6,apartamento,10,5.0,False,200.0,19,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.4658377991645909,301,1969,95992.81730740904,0.6959378384294725,2
30491733,0.855202988900498,78114.42848830725,861.8832689902174,105,4,9,apartamento,18,4.940000057220459,False,350.0,51,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1435656863028211,189,896,156411.17081685743,0.7696826900104482,4
30493854,0.9166683144613448,49879.23369852181,515.5168254833301,105,3,6,apartamento,19,4.889999866485596,False,260.0,20,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.3451166389693495,427,1999,99874.88218519399,0.8250014830152104,3
30494198,0.5345582909256101,25558.511466346463,440.6322487717277,105,3,7,apartamento,29,4.789999961853027,False,280.0,12,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.311947091701765,445,2000,51176.67478532116,0.4811024618330491,3
30560948,0.5261365797751547,50724.40580300923,887.885312826954,105,3,6,apartamento,10,5.0,False,300.0,23,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0462648309684241,244,1214,101567.19896921056,0.4735229217976393,3
30617740,0.592244010613596,38130.505025745006,596.0788959714629,105,3,8,apartamento,22,4.909999847412109,False,350.0,34,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1431547623891098,260,1194,76350.00409441111,0.5330196095522364,3
30756202,0.4166661680932336,26004.844196409886,569.5054960427825,105,2,6,apartamento,17,4.760000228881836,False,350.0,19,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.3868340804729129,353,1503,52070.3819561232,0.3749995512839102,2
30785010,0.8697940030607493,50235.50443627343,545.5086076705068,105,2,6,apartamento,46,4.829999923706055,False,280.0,23,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.1446628969424677,309,1714,100588.25517271904,0.7828146027546744,2
30795921,0.9696640372835644,171393.39302939357,1680.2245427111777,105,3,8,apartamento,8,5.0,False,250.0,34,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.4984146529589986,303,1896,343186.8067499727,0.872697633555208,3
30910938,0.8697940030607493,49238.457492847214,534.6816498048694,105,2,6,apartamento,46,4.929999828338623,False,300.0,18,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1546250013032416,375,1877,98591.83424513065,0.7828146027546744,2
31055581,0.810804964525292,39308.55797386605,456.0936200499879,105,2,6,apartamento,66,4.789999961853027,False,315.0,39,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0804154520668462,349,1926,78708.85948727168,0.7297244680727628,2
31059537,0.7275684949439916,64776.19934177012,832.69571701282,105,3,8,apartamento,61,4.980000019073486,False,250.0,40,0,2.0,True,True,Centro,Centro,0.0645677641024429,81,428,129703.58199098911,0.6548116454495925,3
31069380,0.9731343938631396,70871.02405441749,692.4437155526373,105,3,6,apartamento,58,4.840000152587891,False,350.0,24,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.586542256871291,148,1576,141907.45632863967,0.8758209544768256,3
31084342,0.7913990764733042,70263.44540934931,834.1356635677545,105,4,12,apartamento,5,5.0,False,500.0,25,0,4.0,False,False,Meia Praia,Meia Praia (inland),0.4639528831535591,314,1468,140690.88099067047,0.7122591688259738,4
31115702,0.860773077583851,33777.84847095248,370.41689957132974,105,2,7,apartamento,27,4.590000152587891,False,200.0,10,0,1.0,False,True,Meia Praia,Meia Praia (beach band),0.2705252806438333,384,1386,67634.53217617676,0.774695769825466,2
31141252,0.9147403833368627,39527.12631708323,409.3348904617545,105,2,5,apartamento,84,4.960000038146973,False,250.0,29,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2347935362147023,301,1254,79146.5062975689,0.8232663450031764,2
31167122,0.2616975961651289,281770.55608929315,9687.91798965836,105,2,6,apartamento,13,4.769999980926514,False,180.0,11,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.427502882492617,220,1526,564198.7457700004,0.235527836548616,2
31169655,0.6893206696883207,32277.76751095151,436.73369720566217,105,2,6,apartamento,27,5.0,False,210.0,23,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1371689268518832,353,1856,64630.869167761506,0.6203886027194887,2
31278015,0.8037369162075058,46755.76239202785,547.0082321754593,105,3,8,apartamento,14,4.429999828338623,False,250.0,16,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2759392088655613,411,1856,93620.64959953653,0.7233632245867552,3
31284638,0.9503804235893651,93077.82967216133,929.8595436403425,105,3,8,apartamento,21,5.0,True,300.0,32,0,0.0,True,False,Centro,Centro,0.1989043331315195,176,742,186372.89675996284,0.8553423812304286,3
31380471,0.6955236044456868,66108.96470294014,886.9133681805022,105,3,7,apartamento,27,4.670000076293945,False,250.0,35,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.2660328306931253,417,1622,132372.22329834962,0.6259712440011181,3
31397917,0.9819827604964988,34371.38645398424,332.98201844256084,105,1,3,apartamento,213,4.900000095367432,False,0.0,8,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.8031551718053235,128,1564,68822.99342010905,0.883784484446849,1
31430342,0.7126643078757546,37014.86490006895,485.2523850142425,105,2,7,apartamento,12,5.0,False,250.0,16,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.6638945801359608,197,1682,74116.12001378472,0.6413978770881792,2
31441134,0.08490249040283136,14711.112107339055,1533.0474451269095,105,4,11,apartamento,9,5.0,False,450.0,31,0,4.0,False,False,Meia Praia,Meia Praia (inland),0.4009881715306903,380,1907,29456.558964281186,0.07641224136254823,4
31454750,0.769997956094438,43451.63910429222,529.3845939222974,105,2,4,apartamento,38,4.949999809265137,False,300.0,34,0,2.0,True,False,Canto da Praia,Canto da Praia,0.012743367208227,29,523,87004.69142178024,0.6929981604849942,2
31530689,0.5002148181084021,40231.88517355451,739.1408319316946,105,3,6,apartamento,24,4.920000076293945,False,0.0,47,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.1737550750541028,181,901,80557.66887044396,0.45019333629756186,3
31543199,0.929416286412893,81197.61840210238,828.36801750052,105,3,7,apartamento,27,5.0,False,200.0,15,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1752355344653585,408,1964,162584.74660304666,0.8364746577716037,3
31560419,0.9253598856249613,47961.70548656264,491.31675196541426,105,2,6,apartamento,16,5.0,False,220.0,30,0,2.0,True,True,Centro,Centro,0.1844017147046724,180,748,96035.35037895688,0.8328238970624652,2
31682871,0.9071194269598304,31637.95436876052,330.2262481122682,105,2,5,apartamento,59,4.679999828338623,False,180.0,21,0,2.0,False,False,Centro,Centro,0.5258696926917406,135,614,63349.749602391,0.8164074842638473,2
31859744,0.6332885347069388,35154.31860616078,515.5686141692292,105,2,6,apartamento,22,5.0,False,300.0,32,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1850569337625062,232,1111,70390.68503562699,0.569959681236245,2
31945494,0.7929502547481149,48474.88157397595,574.407697145254,105,3,8,apartamento,32,4.78000020980835,False,100.0,14,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.2093060119283884,454,1907,97062.90027237439,0.7136552292733034,3
31972121,0.7063100263334593,27122.03754572907,358.59359806723523,105,2,5,apartamento,11,4.639999866485596,False,150.0,6,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.3000026142774794,432,1998,54307.37610915572,0.6356790237001134,2
32134287,0.2775024821767154,19901.834235982038,646.2527751147007,105,2,5,apartamento,83,4.960000038146973,False,200.0,45,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.8182817161944284,139,1630,39850.11801909202,0.2497522339590439,2
32371924,0.9643777353290129,62398.16288228431,614.859014540069,105,3,8,apartamento,30,4.929999828338623,False,250.0,56,0,2.0,True,True,Centro,Centro,0.0922920831121378,106,456,124941.95889431593,0.8679399617961117,3
32443120,0.9860372087002044,46759.42724303775,451.24520585788093,105,2,5,apartamento,12,4.920000076293945,False,250.0,17,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2950345910229124,437,1970,93627.98785507293,0.8874334878301839,2
32486859,0.8909301624446296,96524.85276349659,1024.721932800954,105,4,8,apartamento,70,4.889999866485596,False,400.0,129,0,4.0,True,False,Meia Praia,Meia Praia (beach band),0.2770271229515266,178,1077,193274.9880634817,0.8018371462001667,4
32585103,0.878690970448703,41071.38924419232,441.7385835683267,105,2,5,apartamento,75,4.909999847412109,False,250.0,19,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1066610511981461,260,1218,82238.63635795022,0.7908218734038327,2
32600458,0.8984239604837165,59784.07280515512,629.6900681765546,105,3,8,apartamento,31,4.900000095367432,False,350.0,11,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0657477070668803,271,1350,119707.67762903457,0.8085815644353449,3
32606991,0.6839898811871494,44413.043811166644,605.374935068865,105,3,8,apartamento,22,4.769999980926514,False,190.0,20,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.4806319009414136,365,1818,88929.74468967397,0.6155908930684345,3
32697747,0.933874849640932,36468.50498078469,370.3762671701774,105,2,5,apartamento,65,4.889999866485596,False,300.0,29,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2155367655370738,413,1845,73022.12500778597,0.8404873646768388,2
32766950,0.8738743464297509,34264.40676841744,370.4405520968797,105,2,6,apartamento,11,4.820000171661377,False,250.0,14,0,2.0,False,False,Centro,Centro,0.1710478740769471,178,753,68608.78436555996,0.7864869117867759,2
32990586,0.5428667370218159,60709.67143968471,1031.3173640793732,105,3,6,apartamento,23,4.960000038146973,False,350.0,23,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0638351557868757,271,1348,121561.03518326579,0.4885800633196343,3
33336758,0.9345506670946035,44826.64538616865,454.9523988634702,105,2,6,apartamento,29,4.860000133514404,False,250.0,27,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4251318293968973,379,1894,89757.91315803118,0.8410956003851432,2
34218930,0.8499760937146786,69344.52692406253,769.5560190500212,105,3,8,apartamento,20,4.900000095367432,False,300.0,63,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.2402357532154003,450,1962,138850.89932594541,0.7649784843432108,3
34540951,0.7515419935617582,49949.28938629474,622.6802745693619,105,3,8,apartamento,67,4.869999885559082,False,400.0,111,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0595472111251916,296,1518,100015.1570660194,0.6763877942055824,3
34866449,0.7891659313137892,42165.474565623204,501.9081129608033,105,3,8,apartamento,23,4.829999923706055,False,150.0,22,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1985831216750613,212,1112,84429.36052261792,0.7102493381824103,3
35481220,0.3688728975905603,29237.820337369703,720.2274439236057,105,3,6,apartamento,17,4.940000057220459,False,300.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0857283458893125,225,1138,58543.87978765614,0.33198560783150427,3
35826155,0.977221554085378,73551.31569811661,715.807991636442,105,2,6,apartamento,32,4.909999847412109,False,250.0,44,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.8934218345540486,47,1619,147274.29523707987,0.8794993986768402,2
